"Year","Player","Pos","Age","Tm","G","MP","PTS","AST","TRB","STL","BLK","FG.","X3P","X3PA","X3P.","FT.","PER","WS","BPM","VORP","TS."
2013,"DaJuan Summers","PF",25,"LAC",2,7,2,1,2,0,0,0.25,0,0,NA,NA,4.3,0,-12.6,0,0.25
2013,"Jeffery Taylor","SF",23,"CHA",77,1507,472,63,150,47,15,0.431,53,154,0.344,0.728,10.3,1.2,-3.3,-0.5,0.531
2013,"Tyshawn Taylor","PG",22,"BRK",38,221,85,21,18,13,0,0.368,6,13,0.462,0.556,6.2,-0.4,-7.7,-0.3,0.43
2013,"Jeff Teague","PG",24,"ATL",80,2628,1166,579,180,117,28,0.451,89,248,0.359,0.881,16.8,6.1,-0.7,0.8,0.543
2013,"Marquis Teague","PG",19,"CHI",48,392,99,63,44,9,7,0.381,4,23,0.174,0.563,6,-0.3,-7.3,-0.5,0.412
2013,"Mirza Teletovic","PF",27,"BRK",53,499,188,23,95,13,8,0.384,37,108,0.343,0.818,12.3,0.9,-1.1,0.1,0.495
2013,"Sebastian Telfair","PG",27,"TOT",59,980,331,153,84,37,11,0.362,53,150,0.353,0.783,10.9,0.8,-3,-0.2,0.488
2013,"Sebastian Telfair","PG",27,"PHO",46,795,275,114,68,28,10,0.381,43,113,0.381,0.772,10.9,0.7,-2.9,-0.2,0.505
2013,"Sebastian Telfair","PG",27,"TOR",13,185,56,39,16,9,1,0.29,10,37,0.27,0.833,10.7,0.1,-3.3,-0.1,0.416
2013,"Garrett Temple","SG",26,"WAS",51,1156,262,115,123,50,17,0.407,26,80,0.325,0.703,8.8,1.2,-1.2,0.2,0.478
2013,"Jason Terry","SG",35,"BOS",79,2124,799,198,159,66,11,0.434,123,331,0.372,0.87,12.8,4,-0.6,0.7,0.566
2013,"Hasheem Thabeet","C",25,"OKC",66,770,160,11,195,30,60,0.604,0,0,NA,0.604,11.6,2.2,0.8,0.5,0.619
2013,"Isaiah Thomas","PG",23,"SAC",79,2122,1100,316,161,67,3,0.44,115,321,0.358,0.882,17.5,5,-0.2,1,0.574
2013,"Kurt Thomas","PF",40,"NYK",39,392,97,21,89,10,16,0.542,1,1,1,0.462,13.3,1.1,0.4,0.2,0.547
2013,"Lance Thomas","SF",24,"NOH",59,646,149,17,115,11,7,0.5,0,0,NA,0.729,10.1,1.2,-2.7,-0.1,0.565
2013,"Malcolm Thomas","PF",24,"TOT",12,57,15,4,16,2,2,0.5,0,0,NA,0.625,13.8,0.2,-0.5,0,0.555
2013,"Malcolm Thomas","PF",24,"GSW",5,21,3,2,5,0,1,0,0,0,NA,0.75,8.8,0,-4,0,0.543
2013,"Malcolm Thomas","PF",24,"CHI",7,36,12,2,11,2,1,0.556,0,0,NA,0.5,16.7,0.1,1.5,0,0.558
2013,"Tyrus Thomas","PF",26,"CHA",26,360,125,19,60,14,15,0.353,3,8,0.375,0.839,9.6,-0.2,-6.2,-0.4,0.418
2013,"Jason Thompson","PF",26,"SAC",82,2285,891,84,549,48,61,0.502,0,3,0,0.694,14.6,3.6,-2,0,0.533
2013,"Klay Thompson","SG",22,"GSW",82,2936,1359,183,306,86,45,0.422,211,526,0.401,0.841,12.7,4.3,-0.1,1.4,0.533
2013,"Tristan Thompson","PF",21,"CLE",82,2564,957,108,773,60,71,0.488,0,3,0,0.608,16.1,5.2,-0.5,1,0.516
2013,"Marcus Thornton","SG",25,"SAC",72,1726,916,91,181,61,4,0.429,141,379,0.372,0.881,16.3,3.2,-0.7,0.6,0.552
2013,"Jamaal Tinsley","PG",34,"UTA",66,1221,229,290,115,64,14,0.368,39,127,0.307,0.692,10.6,0.9,-3,-0.3,0.467
2013,"Anthony Tolliver","SF",27,"ATL",62,963,253,32,155,15,12,0.38,45,133,0.338,0.863,8.4,1.2,-3.3,-0.3,0.531
2013,"P.J. Tucker","SG",27,"PHO",79,1910,506,109,350,62,19,0.473,22,70,0.314,0.744,11.6,2.9,-0.4,0.8,0.525
2013,"Ronny Turiaf","C",30,"LAC",65,701,121,35,152,19,35,0.505,0,0,NA,0.365,9.4,1.1,-0.5,0.3,0.485
2013,"Hedo Turkoglu","SF",33,"ORL",11,189,32,23,26,7,1,0.264,1,24,0.042,0.5,3.4,-0.5,-7.3,-0.3,0.288
2013,"Evan Turner","SF",24,"PHI",82,2892,1094,354,517,71,17,0.419,58,159,0.365,0.74,12.1,2.1,-2.1,-0.1,0.478
2013,"Jeremy Tyler","C",21,"TOT",21,68,22,1,20,1,2,0.375,0,0,NA,0.667,6.2,-0.1,-11.9,-0.2,0.413
2013,"Jeremy Tyler","C",21,"GSW",20,63,22,1,17,1,2,0.375,0,0,NA,0.667,6.1,-0.1,-11.5,-0.2,0.413
2013,"Jeremy Tyler","C",21,"ATL",1,5,0,0,3,0,0,NA,0,0,NA,NA,8.5,0,-16.4,0,NA
2013,"Ekpe Udoh","C",25,"MIL",76,1312,323,43,251,39,85,0.435,0,1,0,0.748,12,2.7,-0.5,0.5,0.503
2013,"Beno Udrih","SG-PG",30,"TOT",66,1457,538,302,141,41,3,0.441,34,102,0.333,0.816,14.2,2.2,-3.2,-0.4,0.516
2013,"Beno Udrih","SG",30,"MIL",39,719,263,138,78,16,2,0.475,13,49,0.265,0.727,13.6,1.1,-3.6,-0.3,0.521
2013,"Beno Udrih","PG",30,"ORL",27,738,275,164,63,25,1,0.408,21,53,0.396,0.857,14.9,1.1,-2.8,-0.1,0.512
2013,"Jonas Valanciunas","C",20,"TOR",62,1482,554,45,372,17,78,0.557,0,0,NA,0.789,15.6,3.9,-0.4,0.6,0.619
2013,"Anderson Varejao","C",30,"CLE",25,901,353,84,361,37,14,0.478,0,5,0,0.755,21.7,3.3,4.6,1.5,0.529
2013,"Jarvis Varnado","PF",24,"TOT",13,58,8,3,9,1,2,0.429,0,0,NA,0.5,1.2,-0.1,-6.9,-0.1,0.457
2013,"Jarvis Varnado","PF",24,"BOS",5,18,6,1,3,1,0,0.5,0,0,NA,0.5,12.8,0,-3.7,0,0.521
2013,"Jarvis Varnado","PF",24,"MIA",8,40,2,2,6,0,2,0.333,0,0,NA,NA,-4.1,-0.1,-8.3,-0.1,0.333
2013,"Greivis Vasquez","PG",26,"NOH",78,2685,1083,704,337,66,6,0.433,83,243,0.342,0.805,16.3,3.8,0.1,1.4,0.502
2013,"Jan Vesely","PF",22,"WAS",51,601,126,28,122,15,17,0.5,0,1,0,0.308,7.6,0.7,-2.5,-0.1,0.48
2013,"Charlie Villanueva","PF",28,"DET",69,1092,467,54,241,31,39,0.377,90,259,0.347,0.551,14,1.6,-1.5,0.1,0.481
2013,"Nikola Vucevic","C",22,"ORL",77,2559,1008,143,917,61,79,0.519,0,3,0,0.683,17.8,5.7,0.4,1.6,0.534
2013,"Dwyane Wade","SG",31,"MIA",69,2391,1463,352,344,128,56,0.521,17,66,0.258,0.725,24,9.6,3.9,3.5,0.571
2013,"Dion Waiters","SG",21,"CLE",61,1756,894,183,149,59,16,0.412,63,203,0.31,0.746,13.7,0.9,-3.2,-0.5,0.492
2013,"Kemba Walker","PG",22,"CHA",82,2859,1455,471,283,160,31,0.423,107,332,0.322,0.798,18.8,4.8,1.5,2.5,0.517
2013,"John Wall","PG",22,"WAS",49,1602,906,373,196,65,37,0.441,12,45,0.267,0.804,20.8,4.5,3.4,2.2,0.521
2013,"Gerald Wallace","SF",30,"BRK",69,2076,531,181,319,97,46,0.397,46,163,0.282,0.637,11.6,3.1,1.9,2,0.49
2013,"Rasheed Wallace","C",38,"NYK",21,296,146,6,83,13,15,0.387,22,69,0.319,0.7,16.7,0.6,-3.2,-0.1,0.484
2013,"Luke Walton","PF",32,"CLE",50,857,172,166,145,42,13,0.392,20,67,0.299,0.5,11.3,0.8,-1.3,0.2,0.453
2013,"Hakim Warrick","PF",30,"TOT",28,489,194,25,89,13,6,0.406,0,3,0,0.682,11.5,0,-6.9,-0.6,0.476
2013,"Hakim Warrick","PF",30,"NOH",1,7,4,0,0,1,0,0.5,0,0,NA,1,28.8,0.1,4.4,0,0.694
2013,"Hakim Warrick","PF",30,"CHA",27,482,190,25,89,12,6,0.405,0,3,0,0.674,11.3,-0.1,-7.1,-0.6,0.473
2013,"C.J. Watson","PG",28,"BRK",80,1521,543,161,145,66,12,0.418,88,214,0.411,0.78,13.9,3.8,1,1.2,0.544
2013,"Earl Watson","PG",33,"UTA",48,829,96,190,87,40,8,0.308,5,28,0.179,0.68,7.7,0,-4.5,-0.5,0.366
2013,"Maalik Wayns","PG",21,"TOT",27,202,76,27,7,6,0,0.295,7,31,0.226,0.895,5,-0.3,-10.7,-0.4,0.394
2013,"Maalik Wayns","PG",21,"PHI",21,165,56,20,5,3,0,0.264,5,25,0.2,0.867,1.8,-0.5,-13.3,-0.5,0.356
2013,"Maalik Wayns","PG",21,"LAC",6,37,20,7,2,3,0,0.438,2,6,0.333,1,19.5,0.2,0.9,0,0.563
2013,"Martell Webster","SF",26,"WAS",76,2200,869,143,294,49,17,0.442,139,329,0.422,0.848,13.9,6.3,1.5,1.9,0.601
2013,"David West","PF",32,"IND",73,2435,1250,213,563,74,69,0.498,4,19,0.211,0.768,20.1,9.1,3.3,3.3,0.545
2013,"Russell Westbrook","PG",24,"OKC",82,2861,1903,607,428,145,24,0.438,97,300,0.323,0.8,23.9,11.6,5,5.1,0.532
2013,"D.J. White","PF",26,"BOS",12,86,29,4,13,1,6,0.522,0,0,NA,0.556,14.7,0.2,-2.1,0,0.538
2013,"James White","SF",30,"NYK",57,435,125,29,48,13,4,0.431,14,41,0.341,0.579,9.1,0.5,-3.4,-0.2,0.503
2013,"Chris Wilcox","C",30,"BOS",61,830,259,22,180,32,28,0.719,0,1,0,0.672,15.3,3.1,1.2,0.7,0.725
2013,"Damien Wilkins","SG",33,"PHI",61,1095,388,91,105,37,18,0.459,17,51,0.333,0.743,12.5,1.9,-2.5,-0.1,0.533
2013,"Deron Williams","PG",28,"BRK",78,2842,1476,604,232,75,30,0.44,169,447,0.378,0.859,20.3,10.9,3.5,3.9,0.574
2013,"Derrick Williams","PF",21,"MIN",78,1916,933,46,430,44,37,0.43,65,196,0.332,0.706,14.5,3,-3.7,-0.8,0.515
2013,"Lou Williams","SG",26,"ATL",39,1119,551,139,80,44,10,0.422,72,196,0.367,0.868,15.9,2.4,-0.5,0.4,0.555
2013,"Marvin Williams","SF",26,"UTA",73,1727,529,77,263,37,38,0.423,54,166,0.325,0.778,10.9,2.3,-1.4,0.3,0.515
2013,"Mo Williams","PG",30,"UTA",46,1418,592,285,110,46,9,0.43,59,154,0.383,0.882,14.4,1.8,-1.4,0.2,0.519
2013,"Reggie Williams","SF",26,"CHA",40,380,146,39,51,12,1,0.432,22,72,0.306,0.476,13.2,0.3,-3.4,-0.1,0.517
2013,"Terrence Williams","SF",25,"BOS",24,318,110,38,44,11,2,0.495,5,15,0.333,0.429,12.3,0.3,-3.5,-0.1,0.518
2013,"Metta World","SF",33,"LAL",75,2530,929,112,372,122,42,0.403,141,412,0.342,0.734,12.5,4.6,1.4,2.2,0.517
2013,"Brandan Wright","C",25,"DAL",64,1149,541,38,260,26,76,0.597,0,3,0,0.615,21,4.1,1.6,1,0.606
2013,"Chris Wright","SG",23,"DAL",3,4,2,0,0,0,0,0.5,0,0,NA,NA,-1.9,0,-22.1,0,0.5
2013,"Dorell Wright","SF",27,"PHI",79,1783,729,150,302,62,35,0.396,135,361,0.374,0.851,16,4.9,1.3,1.5,0.551
2013,"Tony Wroten","SG",19,"MEM",35,272,91,43,28,8,4,0.384,4,16,0.25,0.724,9.3,0.1,-4.2,-0.2,0.461
2013,"Nick Young","SG",27,"PHI",59,1411,628,84,130,36,14,0.413,75,210,0.357,0.82,13.3,2.3,-2.5,-0.2,0.525
2013,"Sam Young","SG",27,"IND",56,693,155,42,123,15,8,0.392,16,52,0.308,0.535,7.5,0.9,-2.8,-0.1,0.464
2013,"Thaddeus Young","PF",24,"PHI",76,2629,1127,125,571,133,55,0.531,1,8,0.125,0.574,18.2,7.4,1.7,2.5,0.541
2013,"Luke Zeller","C",25,"PHO",16,58,19,3,10,0,0,0.346,1,5,0.2,NA,5.6,-0.1,-10.4,-0.1,0.365
2013,"Tyler Zeller","C",23,"CLE",77,2033,610,96,438,35,70,0.438,0,4,0,0.764,11,2,-2.3,-0.1,0.486
2014,"Quincy Acy","SF",23,"TOT",63,847,171,28,216,23,26,0.468,4,15,0.267,0.66,10.1,1.5,-1.1,0.2,0.52
2014,"Quincy Acy","SF",23,"TOR",7,61,19,4,15,4,3,0.429,2,5,0.4,0.625,17.2,0.2,4.1,0.1,0.542
2014,"Quincy Acy","SF",23,"SAC",56,786,152,24,201,19,23,0.472,2,10,0.2,0.667,9.6,1.3,-1.5,0.1,0.518
2014,"Steven Adams","C",20,"OKC",81,1197,265,43,332,40,57,0.503,0,0,NA,0.581,11.2,2.9,0.3,0.7,0.541
2014,"Jeff Adrien","PF",27,"TOT",53,961,362,38,306,24,36,0.52,0,0,NA,0.639,17.4,2.7,-1.1,0.2,0.553
2014,"Jeff Adrien","PF",27,"CHA",25,256,57,7,88,7,15,0.55,0,0,NA,0.52,14.9,0.9,0.4,0.2,0.559
2014,"Jeff Adrien","PF",27,"MIL",28,705,305,31,218,17,21,0.515,0,0,NA,0.67,18.4,1.8,-1.6,0.1,0.552
2014,"Arron Afflalo","SG",28,"ORL",73,2552,1330,248,262,35,3,0.459,128,300,0.427,0.815,16,5.3,-0.6,0.9,0.574
2014,"Alexis Ajinca","C",25,"NOP",56,951,328,40,277,23,46,0.546,0,1,0,0.836,14.6,2.1,-0.7,0.3,0.589
2014,"Cole Aldrich","C",25,"NYK",46,330,92,14,129,8,30,0.541,0,0,NA,0.867,19.1,1.2,1.2,0.3,0.62
2014,"LaMarcus Aldridge","PF",28,"POR",69,2498,1603,178,765,63,68,0.458,3,15,0.2,0.822,21.8,7.5,0.3,1.5,0.507
2014,"Lavoy Allen","PF",24,"TOT",65,1072,303,71,311,24,33,0.447,2,13,0.154,0.66,12.5,1.5,-2.8,-0.2,0.47
2014,"Lavoy Allen","PF",24,"PHI",51,960,263,65,277,22,27,0.44,2,13,0.154,0.675,11.9,1.1,-3.2,-0.3,0.464
2014,"Lavoy Allen","PF",24,"IND",14,112,40,6,34,2,6,0.5,0,0,NA,0.6,17.5,0.4,0.4,0.1,0.521
2014,"Ray Allen","SG",38,"MIA",73,1936,701,143,205,54,8,0.442,116,309,0.375,0.905,12.8,4.1,0.1,1,0.59
2014,"Tony Allen","SG",32,"MEM",55,1278,495,94,208,90,19,0.494,11,47,0.234,0.628,15.6,2.7,2.3,1.4,0.531
2014,"Al-Farouq Aminu","SF",23,"NOP",80,2045,572,114,496,82,38,0.474,13,48,0.271,0.664,13.2,3.1,-0.3,0.9,0.516
2014,"Lou Amundson","PF",31,"TOT",19,185,38,6,55,9,11,0.5,0,0,NA,0.25,9.1,0.1,-1.3,0,0.446
2014,"Lou Amundson","PF",31,"NOP",18,184,38,6,55,9,11,0.5,0,0,NA,0.25,9.2,0.1,-1.3,0,0.446
2014,"Lou Amundson","PF",31,"CHI",1,1,0,0,0,0,0,NA,0,0,NA,NA,0,0,-6.3,0,NA
2014,"Chris Andersen","C",35,"MIA",72,1396,477,19,379,32,97,0.644,3,12,0.25,0.71,18.5,6,1.6,1.3,0.683
2014,"Alan Anderson","SF",31,"BRK",78,1773,564,81,175,48,11,0.4,84,248,0.339,0.78,9.5,1.7,-2.2,-0.1,0.525
2014,"James Anderson","SG",24,"PHI",80,2309,810,149,300,74,28,0.431,115,351,0.328,0.726,10.9,1.9,-2.5,-0.3,0.53
2014,"Ryan Anderson","PF",25,"NOP",22,795,436,17,142,10,7,0.438,67,164,0.409,0.952,18.8,2.3,-0.1,0.4,0.572
2014,"Giannis Antetokounmpo","SF",19,"MIL",77,1897,525,150,339,60,61,0.414,41,118,0.347,0.683,10.8,1.2,-1.8,0.1,0.518
2014,"Carmelo Anthony","PF",29,"NYK",77,2982,2112,242,622,95,51,0.452,167,415,0.402,0.848,24.4,10.7,3.6,4.2,0.561
2014,"Joel Anthony","C",31,"TOT",33,186,28,2,38,3,12,0.375,0,0,NA,0.5,8.1,0.2,-4.7,-0.1,0.394
2014,"Joel Anthony","C",31,"MIA",12,37,6,0,7,0,4,0.333,0,0,NA,1,8,0,-6.6,0,0.436
2014,"Joel Anthony","C",31,"BOS",21,149,22,2,31,3,8,0.385,0,0,NA,0.333,8.1,0.1,-4.2,-0.1,0.384
2014,"Pero Antic","C",31,"ATL",50,925,352,58,209,19,12,0.418,56,171,0.327,0.758,11.7,1.4,-1.4,0.1,0.545
2014,"Trevor Ariza","SF",28,"WAS",77,2723,1107,191,475,126,20,0.456,180,442,0.407,0.772,15.8,8,3.4,3.6,0.59
2014,"Hilton Armstrong","C",29,"GSW",15,97,25,5,47,4,4,0.474,0,0,NA,0.438,17,0.3,0.6,0.1,0.48
2014,"Darrell Arthur","SF",25,"DEN",68,1161,401,61,210,39,47,0.395,24,64,0.375,0.855,9.4,0.7,-2.8,-0.2,0.459
2014,"Omer Asik","C",27,"HOU",48,968,280,25,378,14,37,0.532,0,0,NA,0.619,14,2.4,-2.4,-0.1,0.57
2014,"D.J. Augustin","PG",26,"TOT",71,1939,930,313,130,53,3,0.415,133,332,0.401,0.885,16.2,6.2,0.4,1.2,0.569
2014,"D.J. Augustin","PG",26,"TOR",10,82,21,10,4,1,0,0.292,1,11,0.091,1,1.2,-0.2,-11.2,-0.2,0.394
2014,"D.J. Augustin","PG",26,"CHI",61,1857,909,303,126,52,3,0.419,132,321,0.411,0.882,16.8,6.4,1,1.4,0.574
2014,"Gustavo Ayon","C",28,"ATL",26,429,112,28,125,25,10,0.51,0,0,NA,0.4,12.9,0.7,-0.2,0.2,0.505
2014,"Jeff Ayres","PF",26,"SAS",73,952,240,60,258,13,25,0.58,0,0,NA,0.691,11.1,2.4,0.5,0.6,0.605
2014,"Chris Babb","SG",23,"BOS",14,132,22,3,17,6,0,0.267,6,27,0.222,NA,3.7,0,-4.4,-0.1,0.367
2014,"Luke Babbitt","PF",24,"NOP",27,473,170,29,88,7,11,0.39,36,95,0.379,0.778,12.1,0.7,-1.4,0.1,0.525
2014,"Leandro Barbosa","PG",31,"PHO",20,368,150,32,37,7,4,0.427,7,25,0.28,0.795,11.5,0.4,-3.9,-0.2,0.506
2014,"J.J. Barea","PG",29,"MIN",79,1471,660,303,154,26,0,0.387,73,231,0.316,0.79,11.6,0.7,-3.6,-0.6,0.471
2014,"Andrea Bargnani","C",28,"NYK",42,1257,558,45,222,14,52,0.442,30,108,0.278,0.824,14.5,1.5,-2.4,-0.1,0.51
2014,"Harrison Barnes","SF",21,"GSW",78,2204,738,116,311,65,20,0.399,66,190,0.347,0.718,9.8,3.2,-1.4,0.3,0.486
2014,"Matt Barnes","SF",33,"LAC",63,1735,625,125,292,56,28,0.438,97,283,0.343,0.733,12,3.5,1.5,1.5,0.552
2014,"Will Barton","SG",23,"POR",41,387,166,33,74,9,7,0.417,10,33,0.303,0.813,13.5,0.6,-2.7,-0.1,0.488
2014,"Brandon Bass","PF",28,"BOS",82,2266,911,87,470,36,71,0.486,2,6,0.333,0.858,15,5.1,-1.2,0.5,0.549
2014,"Shane Battier","SF",35,"MIA",73,1468,298,63,138,50,39,0.382,73,210,0.348,0.652,8.7,2.4,0.8,1.1,0.523
2014,"Nicolas Batum","SF",25,"POR",82,2956,1070,420,611,75,57,0.465,145,402,0.361,0.803,15.8,7.9,4.2,4.6,0.589
2014,"Jerryd Bayless","PG",25,"TOT",72,1686,666,194,145,60,9,0.402,76,212,0.358,0.797,12,2.4,-1.8,0.1,0.498
2014,"Jerryd Bayless","PG",25,"MEM",31,650,250,66,59,20,5,0.377,25,83,0.301,0.789,11.3,1,-2,0,0.473
2014,"Jerryd Bayless","PG",25,"BOS",41,1036,416,128,86,40,4,0.418,51,129,0.395,0.803,12.5,1.4,-1.7,0.1,0.514
2014,"Aron Baynes","C",27,"SAS",53,491,161,34,145,2,5,0.436,0,0,NA,0.905,9.7,0.6,-4,-0.2,0.467
2014,"Kent Bazemore","SG",24,"TOT",67,911,403,91,117,43,13,0.429,43,128,0.336,0.606,11.2,0.2,-2.5,-0.1,0.515
2014,"Kent Bazemore","SG",24,"GSW",44,268,101,20,40,12,6,0.371,10,39,0.256,0.528,6.2,-0.2,-5.7,-0.3,0.448
2014,"Kent Bazemore","SG",24,"LAL",23,643,302,71,77,31,7,0.451,33,89,0.371,0.644,13.3,0.4,-1.2,0.1,0.543
2014,"Bradley Beal","SG",20,"WAS",73,2530,1249,243,273,71,18,0.419,138,343,0.402,0.788,14.3,4,-1.1,0.5,0.507
2014,"Michael Beasley","SF",25,"MIA",55,831,436,42,172,23,21,0.499,21,54,0.389,0.772,16.8,1.6,-3.5,-0.3,0.559
2014,"Marco Belinelli","SF",27,"SAS",80,2016,911,179,226,50,7,0.485,126,293,0.43,0.847,15,5.9,1.7,1.9,0.605
2014,"Anthony Bennett","PF",20,"CLE",52,663,217,17,155,21,8,0.356,13,53,0.245,0.638,6.9,-0.4,-7.3,-0.9,0.425
2014,"Patrick Beverley","PG",25,"HOU",56,1751,573,151,196,77,23,0.414,92,255,0.361,0.814,12.4,4.2,2.5,2,0.545
2014,"Andris Biedrins","C",27,"UTA",6,45,3,0,17,0,0,1,0,0,NA,0.167,2.4,0,-15,-0.1,0.412
2014,"Chauncey Billups","SG",37,"DET",19,309,72,42,28,8,1,0.304,14,48,0.292,0.833,5.3,-0.3,-6.3,-0.3,0.427
2014,"Bismack Biyombo","C",21,"CHA",77,1072,222,8,366,7,86,0.611,0,0,NA,0.517,13.3,3.2,-2.5,-0.1,0.606
2014,"DeJuan Blair","PF",24,"DAL",78,1214,497,70,368,60,21,0.534,0,2,0,0.636,17.3,3.4,0.6,0.8,0.557
2014,"Steve Blake","PG",33,"TOT",55,1498,378,307,159,54,8,0.377,79,210,0.376,0.767,11,1.8,-1.6,0.2,0.508
2014,"Steve Blake","PG",33,"LAL",27,891,256,205,103,34,2,0.378,52,131,0.397,0.8,12.1,0.8,-1.6,0.1,0.515
2014,"Steve Blake","PG",33,"GSW",28,607,122,102,56,20,6,0.375,27,79,0.342,0.625,9.4,1.1,-1.6,0.1,0.494
2014,"Andray Blatche","PF",27,"BRK",73,1618,821,112,390,75,38,0.476,15,54,0.278,0.742,18.8,3.7,0.1,0.8,0.532
2014,"Eric Bledsoe","PG",24,"PHO",43,1416,763,235,202,69,14,0.477,50,140,0.357,0.772,19.6,4.1,2.9,1.8,0.578
2014,"Vander Blue","SG",21,"BOS",3,15,5,1,3,0,0,0.5,0,1,0,0.2,0.5,-0.1,-13.9,0,0.403
2014,"Keith Bogans","SG",33,"BOS",6,55,12,3,3,1,0,0.5,3,6,0.5,1,9.9,0.1,-2.1,0,0.82
2014,"Andrew Bogut","C",29,"GSW",67,1769,492,112,671,47,121,0.627,0,0,NA,0.344,17,6.5,4.4,2.8,0.61
2014,"Matt Bonner","PF",33,"SAS",61,690,197,31,130,15,11,0.445,42,98,0.429,0.75,11.2,1.8,0.3,0.4,0.582
2014,"Trevor Booker","PF",26,"WAS",72,1553,491,64,379,41,45,0.551,0,2,0,0.618,15,4.3,0.2,0.8,0.563
2014,"Carlos Boozer","PF",32,"CHI",76,2141,1042,118,632,53,22,0.456,0,2,0,0.767,14.4,3.4,-3.4,-0.7,0.489
2014,"Chris Bosh","C",29,"MIA",79,2531,1281,87,522,80,78,0.516,74,218,0.339,0.82,19,8,0.5,1.6,0.597
2014,"Avery Bradley","PG",23,"BOS",60,1855,891,85,226,63,11,0.438,79,200,0.395,0.804,12.7,1.8,-2.5,-0.2,0.51
2014,"Elton Brand","C",34,"ATL",73,1414,419,74,361,40,88,0.539,0,2,0,0.649,14,3.6,0.5,0.9,0.561
2014,"Corey Brewer","SF",27,"MIN",81,2609,998,135,207,151,30,0.481,59,211,0.28,0.718,12.7,5.2,1.7,2.4,0.55
2014,"Ronnie Brewer","SF",28,"TOT",24,160,7,10,14,6,1,0.2,1,8,0.125,0,3.4,0,-3.4,-0.1,0.22
2014,"Ronnie Brewer","SF",28,"HOU",23,158,7,10,14,6,1,0.2,1,8,0.125,0,3.5,0,-3.4,-0.1,0.22
2014,"Ronnie Brewer","SF",28,"CHI",1,2,0,0,0,0,0,NA,0,0,NA,NA,0,0,-6.3,0,NA
2014,"Aaron Brooks","PG",29,"TOT",72,1557,645,233,140,52,13,0.401,96,248,0.387,0.874,12.5,2.2,-1.5,0.2,0.518
2014,"Aaron Brooks","PG",29,"HOU",43,716,299,83,62,25,6,0.395,54,132,0.409,0.841,11.9,1.1,-1.8,0,0.529
2014,"Aaron Brooks","PG",29,"DEN",29,841,346,150,78,27,7,0.406,42,116,0.362,0.902,12.9,1,-1.2,0.2,0.508
2014,"MarShon Brooks","SG",25,"TOT",35,316,159,25,54,14,4,0.456,13,25,0.52,0.727,15.5,0.4,-3.7,-0.1,0.551
2014,"MarShon Brooks","SG",25,"BOS",10,73,31,4,19,1,1,0.375,2,4,0.5,0.786,10.7,0,-8.3,-0.1,0.514
2014,"MarShon Brooks","SG",25,"GSW",7,15,13,0,5,1,0,0.385,0,2,0,0.75,24.3,0,-18.4,-0.1,0.44
2014,"MarShon Brooks","SG",25,"LAL",18,228,115,21,30,12,3,0.489,11,19,0.579,0.692,16.5,0.3,-1.3,0,0.578
2014,"Lorenzo Brown","PG",23,"PHI",26,224,64,41,28,13,3,0.302,3,30,0.1,0.692,8.2,-0.3,-6.8,-0.3,0.349
2014,"Shannon Brown","SG",28,"TOT",29,251,63,9,28,13,0,0.364,0,2,0,0.714,4.7,-0.3,-7,-0.3,0.419
2014,"Shannon Brown","SG",28,"SAS",10,103,23,5,13,1,0,0.286,0,2,0,0.778,-0.5,-0.2,-10.1,-0.2,0.36
2014,"Shannon Brown","SG",28,"NYK",19,148,40,4,15,12,0,0.421,0,0,NA,0.667,8.4,0,-4.9,-0.1,0.462
2014,"Kobe Bryant","SG",35,"LAL",6,177,83,38,26,7,1,0.425,3,16,0.188,0.857,10.7,-0.4,-5.9,-0.2,0.505
2014,"Chase Budinger","SF",25,"MIN",41,751,274,31,103,19,2,0.394,42,120,0.35,0.821,9.7,0.9,-2.6,-0.1,0.505
2014,"Reggie Bullock","SF",22,"LAC",43,395,115,12,54,9,1,0.355,22,73,0.301,0.778,6.7,0.2,-4.7,-0.3,0.46
2014,"Trey Burke","PG",21,"UTA",70,2262,895,396,208,42,6,0.38,111,336,0.33,0.903,12.6,0.9,-2.5,-0.3,0.473
2014,"Alec Burks","SG",22,"UTA",78,2193,1089,212,257,69,14,0.457,50,143,0.35,0.748,15.8,3.2,-1.2,0.5,0.547
2014,"Caron Butler","SF",33,"TOT",56,1419,587,82,229,47,17,0.394,98,249,0.394,0.84,12.2,1.8,-2.1,0,0.512
2014,"Caron Butler","SF",33,"MIL",34,821,374,56,158,23,11,0.387,53,147,0.361,0.839,12.4,0.2,-3.9,-0.4,0.494
2014,"Caron Butler","SF",33,"OKC",22,598,213,26,71,24,6,0.409,45,102,0.441,0.842,11.9,1.6,0.2,0.3,0.548
2014,"Jimmy Butler","SG",24,"CHI",67,2591,878,175,330,127,36,0.397,68,240,0.283,0.769,13.5,7.1,2.4,2.9,0.522
2014,"Rasual Butler","SG",34,"IND",50,378,136,17,41,7,9,0.464,26,62,0.419,0.571,12.2,1.1,-0.9,0.1,0.585
2014,"Dwight Buycks","PG",24,"TOR",14,146,43,10,23,8,0,0.313,5,17,0.294,0.889,7.2,0,-4.5,-0.1,0.414
2014,"Andrew Bynum","C",26,"TOT",26,516,225,29,145,6,29,0.418,0,0,NA,0.755,15.2,0.4,-3.4,-0.2,0.456
